,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS
655,1610612766,Charlotte Hornets,82,39,43,0.47600000000000003,3966.0,-140.83341000000001,51.67269,-0.022000000000000002,-15.19785,35.46165,-0.01,205.67757,238.09965,0.009000000000000001,-11.14509,-155.01807,-166.16316,-231.00732000000002,-109.42452,26.342940000000002,-88.14753,88.14753,-137.79384,137.79384,-91.1871,-91.1871,10,Charlotte Hornets
656,1610612741,Chicago Bulls,82,22,60,0.268,3981.0,-200.61162,-112.46408999999998,-0.02,-248.23155,-593.7293400000001,-0.015,-49.64631,-111.4509,0.021,-107.39813999999998,-187.44015,-294.83829,-301.93062000000003,67.88373,3.03957,-123.60918000000001,123.60918000000001,130.70151,-130.70151,-699.1011,-699.1011,10,Chicago Bulls
657,1610612739,Cleveland Cavaliers,82,19,63,0.23199999999999998,3951.0,-354.6165,36.47484,-0.051,-138.80703,-204.66438,-0.025,49.64631,14.184660000000001,0.023,98.27943,-218.84904,-120.56961000000001,-414.39471000000003,85.10795999999999,-34.44846,-267.48216,267.48216,50.6595,-50.6595,-798.39372,-798.39372,10,Cleveland Cavaliers
658,1610612742,Dallas Mavericks,82,33,49,0.402,3956.0,-177.30825,-195.54567,-0.012,105.37176000000001,339.41865,-0.004,142.85979,277.61406,-0.035,-4.05276,44.58036,40.5276,-94.22667,103.34538,-111.4509,-17.22423,17.22423,-258.36345,258.36345,-106.38495,-106.38495,10,Dallas Mavericks
659,1610612743,Denver Nuggets,82,54,28,0.659,3946.0,195.54567,303.957,0.008,16.21104,-47.61993,0.012,-79.02882,-109.42452,0.002,175.28187,148.93893,324.2208,232.02051,-7.0923300000000005,24.31656,-44.58036,44.58036,-31.408890000000003,31.408890000000003,328.27356000000003,328.27356000000003,10,Denver Nuggets
660,1610612765,Detroit Pistons,82,41,41,0.5,3971.0,-87.13434000000001,272.54811,-0.028999999999999998,209.73032999999998,583.59744,0.003,-55.72545,-54.71226,-0.008,191.49291000000002,-83.08158,108.41133,-96.25305,-18.23742,3.03957,-89.16072,89.16072,63.83096999999999,-63.83096999999999,-20.2638,-20.2638,10,Detroit Pistons
661,1610612744,Golden State Warriors,82,57,25,0.695,3961.0,300.91742999999997,-111.4509,0.047,133.74108,71.93649,0.038,-198.58524,-319.15485,0.027999999999999997,-90.17390999999999,243.1656,152.99168999999998,429.59255999999993,64.84416,-5.06595,233.0337,-233.0337,158.05764,-158.05764,536.9907,536.9907,10,Golden State Warriors
662,1610612745,Houston Rockets,82,53,29,0.6459999999999999,3966.0,-96.25305,57.751830000000005,-0.017,498.48947999999996,1293.84363,0.016,90.17390999999999,57.751830000000005,0.023,-63.83096999999999,-214.79627999999997,-278.62725,-190.47972,-139.82022,94.22667,36.47484,-36.47484,165.14997,-165.14997,396.15729,396.15729,10,Houston Rockets
663,1610612754,Indiana Pacers,82,48,34,0.585,3941.0,215.80947,77.00244,0.025,-155.01807,-559.28088,0.02,0.0,9.11871,-0.004,-101.319,48.63312,-52.685880000000004,123.60918000000001,-164.13678000000002,106.38495,-21.276989999999998,21.276989999999998,-48.63312,48.63312,276.60087000000004,276.60087000000004,10,Indiana Pacers
664,1610612746,LA Clippers,82,48,34,0.585,3966.0,-39.51441,-316.11528,0.013999999999999999,-28.369320000000002,-363.73521,0.045,178.32144,183.38738999999998,0.015,-130.70151,111.4509,-19.25061,-6.07914,113.47728000000001,-117.53003999999999,-114.49047,114.49047,-56.738640000000004,56.738640000000004,70.9233,70.9233,10,LA Clippers
665,1610612747,Los Angeles Lakers,82,37,45,0.451,3956.0,53.69906999999999,-187.44015,0.018000000000000002,-125.63556000000001,-246.20517,-0.015,-124.62236999999999,48.63312,-0.084,-90.17390999999999,67.88373,-22.29018,43.567170000000004,118.54323000000001,-65.85735,19.25061,-19.25061,-5.06595,5.06595,-142.85979,-142.85979,10,Los Angeles Lakers
666,1610612763,Memphis Grizzlies,82,33,49,0.402,3976.0,30.3957,89.16072,-0.001,-141.8466,-274.57448999999997,-0.018000000000000002,-134.75427,-142.85979,-0.012,-58.76501999999999,-182.3742,-241.13922000000002,43.567170000000004,-103.34538,59.778209999999994,46.60674,-46.60674,43.567170000000004,-43.567170000000004,-215.80947,-215.80947,10,Memphis Grizzlies
667,1610612748,Miami Heat,82,39,43,0.47600000000000003,3946.0,111.4509,103.34538,0.009000000000000001,-45.59355,-59.778209999999994,-0.009000000000000001,-196.55886,-80.04201,-0.075,91.1871,88.14753,179.33463,79.02882,49.64631,15.19785,59.778209999999994,-59.778209999999994,60.7914,-60.7914,-19.25061,-19.25061,10,Miami Heat
668,1610612749,Milwaukee Bucks,82,60,22,0.732,3956.0,236.07327,-200.61162,0.043,32.42208,160.08402,-0.008,232.02051,212.7699,0.039,-51.67269,419.46065999999996,367.78797000000003,106.38495,41.54079,58.76501999999999,92.20029,-92.20029,-45.59355,45.59355,736.58913,736.58913,10,Milwaukee Bucks
669,1610612750,Minnesota Timberwolves,82,36,46,0.439,3966.0,-39.51441,98.27943,-0.011000000000000001,-216.82266,-400.21005,-0.027000000000000003,171.22911000000002,170.21591999999998,0.02,2.02638,-72.94968,-70.9233,-128.67513,-136.78065,145.89936,-44.58036,44.58036,-132.72789,132.72789,-124.62236999999999,-124.62236999999999,10,Minnesota Timberwolves
670,1610612740,New Orleans Pelicans,82,33,49,0.402,3951.0,32.42208,-47.61993,0.006999999999999999,-166.16316,-321.18122999999997,-0.02,-9.11871,-5.06595,-0.003,11.14509,115.50366000000001,126.64875,42.553979999999996,103.34538,-93.21348,-4.05276,4.05276,10.1319,-10.1319,-110.43771000000001,-110.43771000000001,10,New Orleans Pelicans
671,1610612752,New York Knicks,82,17,65,0.207,3956.0,-303.957,-112.46408999999998,-0.034,-147.92574,-255.32387999999997,-0.023,-9.11871,8.10552,-0.008,-24.31656,-207.70395,-232.02051,-457.96188,67.88373,-50.6595,-36.47484,36.47484,5.06595,-5.06595,-764.95845,-764.95845,10,New York Knicks
672,1610612760,Oklahoma City Thunder,82,49,33,0.598,3971.0,156.03126,439.72445999999997,-0.006,10.1319,86.12115,-0.008,-39.51441,79.02882,-0.048,222.9018,-25.32975,197.57205,-123.60918000000001,-229.99412999999998,95.23986,10.1319,-10.1319,-5.06595,5.06595,282.68001,282.68001,10,Oklahoma City Thunder
673,1610612753,Orlando Magic,82,42,40,0.512,3956.0,42.553979999999996,123.60918000000001,-0.002,80.04201,160.08402,0.009000000000000001,-106.38495,-143.87298,0.003,84.09477,-20.2638,63.83096999999999,205.67757,18.23742,-32.42208,84.09477,-84.09477,-11.14509,11.14509,58.76501999999999,58.76501999999999,10,Orlando Magic
674,1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,-11.14509,-276.60087000000004,0.016,46.60674,10.1319,0.017,199.59843,250.25793,0.003,69.91011,285.71958,355.62969,293.8251,180.34781999999998,-28.369320000000002,97.26624,-97.26624,-71.93649,71.93649,223.91499,223.91499,10,Philadelphia 76ers
